GID_2,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,geometry_polygon,mun_clean,prov_clean,municipality,latitude,longitude,transport_stops,avg_travel_time_to_lucena_min,road_density_km_per_sqkm,has_bus_terminal,population_served,geometry_transport,has_bus_terminal_bin
PHL.62.23_1,PHL,Philippines,PHL.62_1,Quezon,NA,PadreBurgos,NA,NA,Bayan|Munisipyo,Municipality,45629,PH.QZ.PD,"MULTIPOLYGON (((121.9073 13.8845, 121.9061 13.8786, 121.8972 13.881, 121.8939 13.8786, 121.8937 13.8751, 121.8902 13.8748, 121.884 13.8827, 121.8831 13.8897, 121.8794 13.8895, 121.8718 13.8957, 121.8624 13.8882, 121.856 13.8855, 121.8549 13.8863, 121.8566 13.8895, 121.8546 13.8948, 121.8495 13.8982, 121.8489 13.9016, 121.8448 13.9, 121.8455 13.8939, 121.8431 13.8897, 121.8431 13.8948, 121.8354 13.9024, 121.8301 13.8996, 121.8257 13.8912, 121.8225 13.8933, 121.8272 13.8995, 121.8224 13.8997, 121.8214 13.9051, 121.8167 13.9072, 121.8145 13.9121, 121.8104 13.913, 121.8095 13.9147, 121.8122 13.9175, 121.8108 13.9194, 121.8135 13.9244, 121.8172 13.9278, 121.8158 13.9327, 121.8171 13.9402, 121.8054 13.946, 121.8075 13.9478, 121.8067 13.9489, 121.8003 13.9454, 121.7985 13.9466, 121.7978 13.9527, 121.8003 13.959, 121.7995 13.965, 121.8024 13.9642, 121.8038 13.9697, 121.8132 13.9765, 121.8192 13.9779, 121.8201 13.9796, 121.8181 13.9842, 121.8368 13.9629, 121.8432 13.9634, 121.8459 13.9536, 121.8488 13.9503, 121.8483 13.9389, 121.8557 13.9354, 121.858 13.9311, 121.8622 13.9282, 121.8617 13.9264, 121.8685 13.9202, 121.8722 13.9206, 121.8745 13.924, 121.8802 13.9261, 121.8859 13.9236, 121.8892 13.9256, 121.8957 13.9243, 121.8998 13.9191, 121.9113 13.9196, 121.9125 13.917, 121.9102 13.9152, 121.9128 13.9143, 121.9102 13.9085, 121.9089 13.9101, 121.9065 13.907, 121.9098 13.8993, 121.9066 13.8969, 121.9087 13.8958, 121.9103 13.8907, 121.9071 13.8869, 121.9073 13.8845)), ((121.8011 13.8964, 121.8008 13.8936, 121.7914 13.8792, 121.7806 13.8794, 121.7839 13.8819, 121.7847 13.8925, 121.7903 13.9006, 121.7891 13.9093, 121.7953 13.9095, 121.8022 13.8983, 121.8011 13.8964)), ((121.8003 13.9206, 121.7989 13.9211, 121.8039 13.9217, 121.8033 13.9208, 121.8003 13.9206)))",PADREBURGOS,QUEZON,PadreBurgos,13.91965618931656,121.85710678821783,29,72,4.22,1,47251,POINT (121.85710678821783 13.91965618931656),1
PHL.62.23_1,PHL,Philippines,PHL.62_1,Quezon,NA,PadreBurgos,NA,NA,Bayan|Munisipyo,Municipality,45629,PH.QZ.PD,"MULTIPOLYGON (((121.9073 13.8845, 121.9061 13.8786, 121.8972 13.881, 121.8939 13.8786, 121.8937 13.8751, 121.8902 13.8748, 121.884 13.8827, 121.8831 13.8897, 121.8794 13.8895, 121.8718 13.8957, 121.8624 13.8882, 121.856 13.8855, 121.8549 13.8863, 121.8566 13.8895, 121.8546 13.8948, 121.8495 13.8982, 121.8489 13.9016, 121.8448 13.9, 121.8455 13.8939, 121.8431 13.8897, 121.8431 13.8948, 121.8354 13.9024, 121.8301 13.8996, 121.8257 13.8912, 121.8225 13.8933, 121.8272 13.8995, 121.8224 13.8997, 121.8214 13.9051, 121.8167 13.9072, 121.8145 13.9121, 121.8104 13.913, 121.8095 13.9147, 121.8122 13.9175, 121.8108 13.9194, 121.8135 13.9244, 121.8172 13.9278, 121.8158 13.9327, 121.8171 13.9402, 121.8054 13.946, 121.8075 13.9478, 121.8067 13.9489, 121.8003 13.9454, 121.7985 13.9466, 121.7978 13.9527, 121.8003 13.959, 121.7995 13.965, 121.8024 13.9642, 121.8038 13.9697, 121.8132 13.9765, 121.8192 13.9779, 121.8201 13.9796, 121.8181 13.9842, 121.8368 13.9629, 121.8432 13.9634, 121.8459 13.9536, 121.8488 13.9503, 121.8483 13.9389, 121.8557 13.9354, 121.858 13.9311, 121.8622 13.9282, 121.8617 13.9264, 121.8685 13.9202, 121.8722 13.9206, 121.8745 13.924, 121.8802 13.9261, 121.8859 13.9236, 121.8892 13.9256, 121.8957 13.9243, 121.8998 13.9191, 121.9113 13.9196, 121.9125 13.917, 121.9102 13.9152, 121.9128 13.9143, 121.9102 13.9085, 121.9089 13.9101, 121.9065 13.907, 121.9098 13.8993, 121.9066 13.8969, 121.9087 13.8958, 121.9103 13.8907, 121.9071 13.8869, 121.9073 13.8845)), ((121.8011 13.8964, 121.8008 13.8936, 121.7914 13.8792, 121.7806 13.8794, 121.7839 13.8819, 121.7847 13.8925, 121.7903 13.9006, 121.7891 13.9093, 121.7953 13.9095, 121.8022 13.8983, 121.8011 13.8964)), ((121.8003 13.9206, 121.7989 13.9211, 121.8039 13.9217, 121.8033 13.9208, 121.8003 13.9206)))",PADREBURGOS,QUEZON,PadreBurgos,13.923122580975049,121.853776365216,1,233,0.75,1,32121,POINT (121.853776365216 13.923122580975049),1
PHL.62.23_1,PHL,Philippines,PHL.62_1,Quezon,NA,PadreBurgos,NA,NA,Bayan|Munisipyo,Municipality,45629,PH.QZ.PD,"MULTIPOLYGON (((121.9073 13.8845, 121.9061 13.8786, 121.8972 13.881, 121.8939 13.8786, 121.8937 13.8751, 121.8902 13.8748, 121.884 13.8827, 121.8831 13.8897, 121.8794 13.8895, 121.8718 13.8957, 121.8624 13.8882, 121.856 13.8855, 121.8549 13.8863, 121.8566 13.8895, 121.8546 13.8948, 121.8495 13.8982, 121.8489 13.9016, 121.8448 13.9, 121.8455 13.8939, 121.8431 13.8897, 121.8431 13.8948, 121.8354 13.9024, 121.8301 13.8996, 121.8257 13.8912, 121.8225 13.8933, 121.8272 13.8995, 121.8224 13.8997, 121.8214 13.9051, 121.8167 13.9072, 121.8145 13.9121, 121.8104 13.913, 121.8095 13.9147, 121.8122 13.9175, 121.8108 13.9194, 121.8135 13.9244, 121.8172 13.9278, 121.8158 13.9327, 121.8171 13.9402, 121.8054 13.946, 121.8075 13.9478, 121.8067 13.9489, 121.8003 13.9454, 121.7985 13.9466, 121.7978 13.9527, 121.8003 13.959, 121.7995 13.965, 121.8024 13.9642, 121.8038 13.9697, 121.8132 13.9765, 121.8192 13.9779, 121.8201 13.9796, 121.8181 13.9842, 121.8368 13.9629, 121.8432 13.9634, 121.8459 13.9536, 121.8488 13.9503, 121.8483 13.9389, 121.8557 13.9354, 121.858 13.9311, 121.8622 13.9282, 121.8617 13.9264, 121.8685 13.9202, 121.8722 13.9206, 121.8745 13.924, 121.8802 13.9261, 121.8859 13.9236, 121.8892 13.9256, 121.8957 13.9243, 121.8998 13.9191, 121.9113 13.9196, 121.9125 13.917, 121.9102 13.9152, 121.9128 13.9143, 121.9102 13.9085, 121.9089 13.9101, 121.9065 13.907, 121.9098 13.8993, 121.9066 13.8969, 121.9087 13.8958, 121.9103 13.8907, 121.9071 13.8869, 121.9073 13.8845)), ((121.8011 13.8964, 121.8008 13.8936, 121.7914 13.8792, 121.7806 13.8794, 121.7839 13.8819, 121.7847 13.8925, 121.7903 13.9006, 121.7891 13.9093, 121.7953 13.9095, 121.8022 13.8983, 121.8011 13.8964)), ((121.8003 13.9206, 121.7989 13.9211, 121.8039 13.9217, 121.8033 13.9208, 121.8003 13.9206)))",PADREBURGOS,QUEZON,PadreBurgos,13.914771649627705,121.86226029379888,2,181,0.96,1,32738,POINT (121.86226029379888 13.914771649627705),1
PHL.62.23_1,PHL,Philippines,PHL.62_1,Quezon,NA,PadreBurgos,NA,NA,Bayan|Munisipyo,Municipality,45629,PH.QZ.PD,"MULTIPOLYGON (((121.9073 13.8845, 121.9061 13.8786, 121.8972 13.881, 121.8939 13.8786, 121.8937 13.8751, 121.8902 13.8748, 121.884 13.8827, 121.8831 13.8897, 121.8794 13.8895, 121.8718 13.8957, 121.8624 13.8882, 121.856 13.8855, 121.8549 13.8863, 121.8566 13.8895, 121.8546 13.8948, 121.8495 13.8982, 121.8489 13.9016, 121.8448 13.9, 121.8455 13.8939, 121.8431 13.8897, 121.8431 13.8948, 121.8354 13.9024, 121.8301 13.8996, 121.8257 13.8912, 121.8225 13.8933, 121.8272 13.8995, 121.8224 13.8997, 121.8214 13.9051, 121.8167 13.9072, 121.8145 13.9121, 121.8104 13.913, 121.8095 13.9147, 121.8122 13.9175, 121.8108 13.9194, 121.8135 13.9244, 121.8172 13.9278, 121.8158 13.9327, 121.8171 13.9402, 121.8054 13.946, 121.8075 13.9478, 121.8067 13.9489, 121.8003 13.9454, 121.7985 13.9466, 121.7978 13.9527, 121.8003 13.959, 121.7995 13.965, 121.8024 13.9642, 121.8038 13.9697, 121.8132 13.9765, 121.8192 13.9779, 121.8201 13.9796, 121.8181 13.9842, 121.8368 13.9629, 121.8432 13.9634, 121.8459 13.9536, 121.8488 13.9503, 121.8483 13.9389, 121.8557 13.9354, 121.858 13.9311, 121.8622 13.9282, 121.8617 13.9264, 121.8685 13.9202, 121.8722 13.9206, 121.8745 13.924, 121.8802 13.9261, 121.8859 13.9236, 121.8892 13.9256, 121.8957 13.9243, 121.8998 13.9191, 121.9113 13.9196, 121.9125 13.917, 121.9102 13.9152, 121.9128 13.9143, 121.9102 13.9085, 121.9089 13.9101, 121.9065 13.907, 121.9098 13.8993, 121.9066 13.8969, 121.9087 13.8958, 121.9103 13.8907, 121.9071 13.8869, 121.9073 13.8845)), ((121.8011 13.8964, 121.8008 13.8936, 121.7914 13.8792, 121.7806 13.8794, 121.7839 13.8819, 121.7847 13.8925, 121.7903 13.9006, 121.7891 13.9093, 121.7953 13.9095, 121.8022 13.8983, 121.8011 13.8964)), ((121.8003 13.9206, 121.7989 13.9211, 121.8039 13.9217, 121.8033 13.9208, 121.8003 13.9206)))",PADREBURGOS,QUEZON,PadreBurgos,13.910122534597626,121.85820002986388,11,210,1.56,0,8723,POINT (121.85820002986388 13.910122534597626),0
PHL.62.23_1,PHL,Philippines,PHL.62_1,Quezon,NA,PadreBurgos,NA,NA,Bayan|Munisipyo,Municipality,45629,PH.QZ.PD,"MULTIPOLYGON (((121.9073 13.8845, 121.9061 13.8786, 121.8972 13.881, 121.8939 13.8786, 121.8937 13.8751, 121.8902 13.8748, 121.884 13.8827, 121.8831 13.8897, 121.8794 13.8895, 121.8718 13.8957, 121.8624 13.8882, 121.856 13.8855, 121.8549 13.8863, 121.8566 13.8895, 121.8546 13.8948, 121.8495 13.8982, 121.8489 13.9016, 121.8448 13.9, 121.8455 13.8939, 121.8431 13.8897, 121.8431 13.8948, 121.8354 13.9024, 121.8301 13.8996, 121.8257 13.8912, 121.8225 13.8933, 121.8272 13.8995, 121.8224 13.8997, 121.8214 13.9051, 121.8167 13.9072, 121.8145 13.9121, 121.8104 13.913, 121.8095 13.9147, 121.8122 13.9175, 121.8108 13.9194, 121.8135 13.9244, 121.8172 13.9278, 121.8158 13.9327, 121.8171 13.9402, 121.8054 13.946, 121.8075 13.9478, 121.8067 13.9489, 121.8003 13.9454, 121.7985 13.9466, 121.7978 13.9527, 121.8003 13.959, 121.7995 13.965, 121.8024 13.9642, 121.8038 13.9697, 121.8132 13.9765, 121.8192 13.9779, 121.8201 13.9796, 121.8181 13.9842, 121.8368 13.9629, 121.8432 13.9634, 121.8459 13.9536, 121.8488 13.9503, 121.8483 13.9389, 121.8557 13.9354, 121.858 13.9311, 121.8622 13.9282, 121.8617 13.9264, 121.8685 13.9202, 121.8722 13.9206, 121.8745 13.924, 121.8802 13.9261, 121.8859 13.9236, 121.8892 13.9256, 121.8957 13.9243, 121.8998 13.9191, 121.9113 13.9196, 121.9125 13.917, 121.9102 13.9152, 121.9128 13.9143, 121.9102 13.9085, 121.9089 13.9101, 121.9065 13.907, 121.9098 13.8993, 121.9066 13.8969, 121.9087 13.8958, 121.9103 13.8907, 121.9071 13.8869, 121.9073 13.8845)), ((121.8011 13.8964, 121.8008 13.8936, 121.7914 13.8792, 121.7806 13.8794, 121.7839 13.8819, 121.7847 13.8925, 121.7903 13.9006, 121.7891 13.9093, 121.7953 13.9095, 121.8022 13.8983, 121.8011 13.8964)), ((121.8003 13.9206, 121.7989 13.9211, 121.8039 13.9217, 121.8033 13.9208, 121.8003 13.9206)))",PADREBURGOS,QUEZON,PadreBurgos,13.912347396603744,121.86295641188296,1,105,3.04,0,18179,POINT (121.86295641188296 13.912347396603744),0
PHL.62.23_1,PHL,Philippines,PHL.62_1,Quezon,NA,PadreBurgos,NA,NA,Bayan|Munisipyo,Municipality,45629,PH.QZ.PD,"MULTIPOLYGON (((121.9073 13.8845, 121.9061 13.8786, 121.8972 13.881, 121.8939 13.8786, 121.8937 13.8751, 121.8902 13.8748, 121.884 13.8827, 121.8831 13.8897, 121.8794 13.8895, 121.8718 13.8957, 121.8624 13.8882, 121.856 13.8855, 121.8549 13.8863, 121.8566 13.8895, 121.8546 13.8948, 121.8495 13.8982, 121.8489 13.9016, 121.8448 13.9, 121.8455 13.8939, 121.8431 13.8897, 121.8431 13.8948, 121.8354 13.9024, 121.8301 13.8996, 121.8257 13.8912, 121.8225 13.8933, 121.8272 13.8995, 121.8224 13.8997, 121.8214 13.9051, 121.8167 13.9072, 121.8145 13.9121, 121.8104 13.913, 121.8095 13.9147, 121.8122 13.9175, 121.8108 13.9194, 121.8135 13.9244, 121.8172 13.9278, 121.8158 13.9327, 121.8171 13.9402, 121.8054 13.946, 121.8075 13.9478, 121.8067 13.9489, 121.8003 13.9454, 121.7985 13.9466, 121.7978 13.9527, 121.8003 13.959, 121.7995 13.965, 121.8024 13.9642, 121.8038 13.9697, 121.8132 13.9765, 121.8192 13.9779, 121.8201 13.9796, 121.8181 13.9842, 121.8368 13.9629, 121.8432 13.9634, 121.8459 13.9536, 121.8488 13.9503, 121.8483 13.9389, 121.8557 13.9354, 121.858 13.9311, 121.8622 13.9282, 121.8617 13.9264, 121.8685 13.9202, 121.8722 13.9206, 121.8745 13.924, 121.8802 13.9261, 121.8859 13.9236, 121.8892 13.9256, 121.8957 13.9243, 121.8998 13.9191, 121.9113 13.9196, 121.9125 13.917, 121.9102 13.9152, 121.9128 13.9143, 121.9102 13.9085, 121.9089 13.9101, 121.9065 13.907, 121.9098 13.8993, 121.9066 13.8969, 121.9087 13.8958, 121.9103 13.8907, 121.9071 13.8869, 121.9073 13.8845)), ((121.8011 13.8964, 121.8008 13.8936, 121.7914 13.8792, 121.7806 13.8794, 121.7839 13.8819, 121.7847 13.8925, 121.7903 13.9006, 121.7891 13.9093, 121.7953 13.9095, 121.8022 13.8983, 121.8011 13.8964)), ((121.8003 13.9206, 121.7989 13.9211, 121.8039 13.9217, 121.8033 13.9208, 121.8003 13.9206)))",PADREBURGOS,QUEZON,PadreBurgos,13.919096441262038,121.8545270018866,45,190,0.59,1,37387,POINT (121.8545270018866 13.919096441262038),1
PHL.62.23_1,PHL,Philippines,PHL.62_1,Quezon,NA,PadreBurgos,NA,NA,Bayan|Munisipyo,Municipality,45629,PH.QZ.PD,"MULTIPOLYGON (((121.9073 13.8845, 121.9061 13.8786, 121.8972 13.881, 121.8939 13.8786, 121.8937 13.8751, 121.8902 13.8748, 121.884 13.8827, 121.8831 13.8897, 121.8794 13.8895, 121.8718 13.8957, 121.8624 13.8882, 121.856 13.8855, 121.8549 13.8863, 121.8566 13.8895, 121.8546 13.8948, 121.8495 13.8982, 121.8489 13.9016, 121.8448 13.9, 121.8455 13.8939, 121.8431 13.8897, 121.8431 13.8948, 121.8354 13.9024, 121.8301 13.8996, 121.8257 13.8912, 121.8225 13.8933, 121.8272 13.8995, 121.8224 13.8997, 121.8214 13.9051, 121.8167 13.9072, 121.8145 13.9121, 121.8104 13.913, 121.8095 13.9147, 121.8122 13.9175, 121.8108 13.9194, 121.8135 13.9244, 121.8172 13.9278, 121.8158 13.9327, 121.8171 13.9402, 121.8054 13.946, 121.8075 13.9478, 121.8067 13.9489, 121.8003 13.9454, 121.7985 13.9466, 121.7978 13.9527, 121.8003 13.959, 121.7995 13.965, 121.8024 13.9642, 121.8038 13.9697, 121.8132 13.9765, 121.8192 13.9779, 121.8201 13.9796, 121.8181 13.9842, 121.8368 13.9629, 121.8432 13.9634, 121.8459 13.9536, 121.8488 13.9503, 121.8483 13.9389, 121.8557 13.9354, 121.858 13.9311, 121.8622 13.9282, 121.8617 13.9264, 121.8685 13.9202, 121.8722 13.9206, 121.8745 13.924, 121.8802 13.9261, 121.8859 13.9236, 121.8892 13.9256, 121.8957 13.9243, 121.8998 13.9191, 121.9113 13.9196, 121.9125 13.917, 121.9102 13.9152, 121.9128 13.9143, 121.9102 13.9085, 121.9089 13.9101, 121.9065 13.907, 121.9098 13.8993, 121.9066 13.8969, 121.9087 13.8958, 121.9103 13.8907, 121.9071 13.8869, 121.9073 13.8845)), ((121.8011 13.8964, 121.8008 13.8936, 121.7914 13.8792, 121.7806 13.8794, 121.7839 13.8819, 121.7847 13.8925, 121.7903 13.9006, 121.7891 13.9093, 121.7953 13.9095, 121.8022 13.8983, 121.8011 13.8964)), ((121.8003 13.9206, 121.7989 13.9211, 121.8039 13.9217, 121.8033 13.9208, 121.8003 13.9206)))",PADREBURGOS,QUEZON,PadreBurgos,13.916354483036397,121.85291101464958,30,50,1.46,0,40888,POINT (121.85291101464958 13.916354483036397),0
PHL.62.24_1,PHL,Philippines,PHL.62_1,Quezon,NA,Pagbilao,NA,NA,Bayan|Munisipyo,Municipality,45630,PH.QZ.PG,"MULTIPOLYGON (((121.7888 13.9075, 121.7858 13.9092, 121.7808 13.9081, 121.7767 13.9019, 121.7733 13.9008, 121.7725 13.8969, 121.77 13.895, 121.7608 13.8925, 121.7583 13.8886, 121.7558 13.8908, 121.7564 13.8853, 121.7544 13.8833, 121.7503 13.8839, 121.7475 13.8878, 121.7456 13.8875, 121.74 13.8933, 121.7383 13.8997, 121.7436 13.9022, 121.7442 13.905, 121.7422 13.9067, 121.7439 13.9072, 121.7425 13.9092, 121.7461 13.91, 121.7436 13.9122, 121.7442 13.9144, 121.7381 13.9189, 121.7422 13.9211, 121.7492 13.9206, 121.7525 13.9244, 121.7511 13.9258, 121.7539 13.9286, 121.7539 13.9333, 121.7458 13.9369, 121.7469 13.9406, 121.75 13.9428, 121.7544 13.9419, 121.7561 13.9439, 121.7628 13.9406, 121.7806 13.9378, 121.7897 13.9391, 121.7912 13.932, 121.7886 13.9292, 121.7917 13.9261, 121.7917 13.9218, 121.7886 13.9183, 121.7861 13.9119, 121.79 13.9106, 121.7936 13.9114, 121.7969 13.9081, 121.7934 13.9099, 121.7891 13.9093, 121.7888 13.9075)), ((121.7967 13.9361, 121.7953 13.9358, 121.7941 13.9368, 121.7961 13.9369, 121.7967 13.9361)), ((121.7186 13.9508, 121.7206 13.9481, 121.7178 13.9444, 121.7161 13.9458, 121.7158 13.9514, 121.7186 13.9508)), ((121.7089 14.0463, 121.7162 14.0457, 121.7211 14.0436, 121.7234 14.0468, 121.733 14.0519, 121.7371 14.0561, 121.7651 14.0305, 121.7705 14.0233, 121.8181 13.9842, 121.8201 13.9796, 121.8192 13.9779, 121.8132 13.9765, 121.8038 13.9697, 121.8024 13.9642, 121.7995 13.965, 121.8003 13.959, 121.7978 13.9527, 121.7985 13.9466, 121.79 13.9481, 121.7881 13.9408, 121.7846 13.9393, 121.7711 13.9461, 121.7627 13.9601, 121.7565 13.9629, 121.7511 13.968, 121.7414 13.9653, 121.7352 13.9677, 121.7282 13.9664, 121.7156 13.9699, 121.7094 13.9678, 121.7058 13.9597, 121.7014 13.9631, 121.6963 13.9618, 121.695 13.9564, 121.69 13.9508, 121.6903 13.9486, 121.6973 13.9445, 121.6981 13.9375, 121.7005 13.9358, 121.6986 13.9342, 121.6991 13.9307, 121.7012 13.9286, 121.7039 13.9291, 121.7039 13.9257, 121.7073 13.9233, 121.695 13.9184, 121.6906 13.9195, 121.6917 13.9225, 121.6813 13.9307, 121.6531 13.9586, 121.6521 13.9642, 121.6543 13.9695, 121.6521 13.9699, 121.6505 13.9728, 121.6467 13.9722, 121.6428 13.9763, 121.6407 13.9834, 121.6358 13.9854, 121.645 13.9983, 121.647 14.0024, 121.6465 14.006, 121.6495 14.0086, 121.6541 14.0084, 121.654 14.0135, 121.6583 14.0192, 121.677 14.0251, 121.7003 14.043, 121.7089 14.0463)))",PAGBILAO,QUEZON,Pagbilao,13.916641323456414,121.76342344399396,17,54,4.4,1,34858,POINT (121.76342344399396 13.916641323456414),1
PHL.62.24_1,PHL,Philippines,PHL.62_1,Quezon,NA,Pagbilao,NA,NA,Bayan|Munisipyo,Municipality,45630,PH.QZ.PG,"MULTIPOLYGON (((121.7888 13.9075, 121.7858 13.9092, 121.7808 13.9081, 121.7767 13.9019, 121.7733 13.9008, 121.7725 13.8969, 121.77 13.895, 121.7608 13.8925, 121.7583 13.8886, 121.7558 13.8908, 121.7564 13.8853, 121.7544 13.8833, 121.7503 13.8839, 121.7475 13.8878, 121.7456 13.8875, 121.74 13.8933, 121.7383 13.8997, 121.7436 13.9022, 121.7442 13.905, 121.7422 13.9067, 121.7439 13.9072, 121.7425 13.9092, 121.7461 13.91, 121.7436 13.9122, 121.7442 13.9144, 121.7381 13.9189, 121.7422 13.9211, 121.7492 13.9206, 121.7525 13.9244, 121.7511 13.9258, 121.7539 13.9286, 121.7539 13.9333, 121.7458 13.9369, 121.7469 13.9406, 121.75 13.9428, 121.7544 13.9419, 121.7561 13.9439, 121.7628 13.9406, 121.7806 13.9378, 121.7897 13.9391, 121.7912 13.932, 121.7886 13.9292, 121.7917 13.9261, 121.7917 13.9218, 121.7886 13.9183, 121.7861 13.9119, 121.79 13.9106, 121.7936 13.9114, 121.7969 13.9081, 121.7934 13.9099, 121.7891 13.9093, 121.7888 13.9075)), ((121.7967 13.9361, 121.7953 13.9358, 121.7941 13.9368, 121.7961 13.9369, 121.7967 13.9361)), ((121.7186 13.9508, 121.7206 13.9481, 121.7178 13.9444, 121.7161 13.9458, 121.7158 13.9514, 121.7186 13.9508)), ((121.7089 14.0463, 121.7162 14.0457, 121.7211 14.0436, 121.7234 14.0468, 121.733 14.0519, 121.7371 14.0561, 121.7651 14.0305, 121.7705 14.0233, 121.8181 13.9842, 121.8201 13.9796, 121.8192 13.9779, 121.8132 13.9765, 121.8038 13.9697, 121.8024 13.9642, 121.7995 13.965, 121.8003 13.959, 121.7978 13.9527, 121.7985 13.9466, 121.79 13.9481, 121.7881 13.9408, 121.7846 13.9393, 121.7711 13.9461, 121.7627 13.9601, 121.7565 13.9629, 121.7511 13.968, 121.7414 13.9653, 121.7352 13.9677, 121.7282 13.9664, 121.7156 13.9699, 121.7094 13.9678, 121.7058 13.9597, 121.7014 13.9631, 121.6963 13.9618, 121.695 13.9564, 121.69 13.9508, 121.6903 13.9486, 121.6973 13.9445, 121.6981 13.9375, 121.7005 13.9358, 121.6986 13.9342, 121.6991 13.9307, 121.7012 13.9286, 121.7039 13.9291, 121.7039 13.9257, 121.7073 13.9233, 121.695 13.9184, 121.6906 13.9195, 121.6917 13.9225, 121.6813 13.9307, 121.6531 13.9586, 121.6521 13.9642, 121.6543 13.9695, 121.6521 13.9699, 121.6505 13.9728, 121.6467 13.9722, 121.6428 13.9763, 121.6407 13.9834, 121.6358 13.9854, 121.645 13.9983, 121.647 14.0024, 121.6465 14.006, 121.6495 14.0086, 121.6541 14.0084, 121.654 14.0135, 121.6583 14.0192, 121.677 14.0251, 121.7003 14.043, 121.7089 14.0463)))",PAGBILAO,QUEZON,Pagbilao,13.906946680779903,121.75820704180936,8,236,1.9,0,39965,POINT (121.75820704180936 13.906946680779903),0
PHL.62.24_1,PHL,Philippines,PHL.62_1,Quezon,NA,Pagbilao,NA,NA,Bayan|Munisipyo,Municipality,45630,PH.QZ.PG,"MULTIPOLYGON (((121.7888 13.9075, 121.7858 13.9092, 121.7808 13.9081, 121.7767 13.9019, 121.7733 13.9008, 121.7725 13.8969, 121.77 13.895, 121.7608 13.8925, 121.7583 13.8886, 121.7558 13.8908, 121.7564 13.8853, 121.7544 13.8833, 121.7503 13.8839, 121.7475 13.8878, 121.7456 13.8875, 121.74 13.8933, 121.7383 13.8997, 121.7436 13.9022, 121.7442 13.905, 121.7422 13.9067, 121.7439 13.9072, 121.7425 13.9092, 121.7461 13.91, 121.7436 13.9122, 121.7442 13.9144, 121.7381 13.9189, 121.7422 13.9211, 121.7492 13.9206, 121.7525 13.9244, 121.7511 13.9258, 121.7539 13.9286, 121.7539 13.9333, 121.7458 13.9369, 121.7469 13.9406, 121.75 13.9428, 121.7544 13.9419, 121.7561 13.9439, 121.7628 13.9406, 121.7806 13.9378, 121.7897 13.9391, 121.7912 13.932, 121.7886 13.9292, 121.7917 13.9261, 121.7917 13.9218, 121.7886 13.9183, 121.7861 13.9119, 121.79 13.9106, 121.7936 13.9114, 121.7969 13.9081, 121.7934 13.9099, 121.7891 13.9093, 121.7888 13.9075)), ((121.7967 13.9361, 121.7953 13.9358, 121.7941 13.9368, 121.7961 13.9369, 121.7967 13.9361)), ((121.7186 13.9508, 121.7206 13.9481, 121.7178 13.9444, 121.7161 13.9458, 121.7158 13.9514, 121.7186 13.9508)), ((121.7089 14.0463, 121.7162 14.0457, 121.7211 14.0436, 121.7234 14.0468, 121.733 14.0519, 121.7371 14.0561, 121.7651 14.0305, 121.7705 14.0233, 121.8181 13.9842, 121.8201 13.9796, 121.8192 13.9779, 121.8132 13.9765, 121.8038 13.9697, 121.8024 13.9642, 121.7995 13.965, 121.8003 13.959, 121.7978 13.9527, 121.7985 13.9466, 121.79 13.9481, 121.7881 13.9408, 121.7846 13.9393, 121.7711 13.9461, 121.7627 13.9601, 121.7565 13.9629, 121.7511 13.968, 121.7414 13.9653, 121.7352 13.9677, 121.7282 13.9664, 121.7156 13.9699, 121.7094 13.9678, 121.7058 13.9597, 121.7014 13.9631, 121.6963 13.9618, 121.695 13.9564, 121.69 13.9508, 121.6903 13.9486, 121.6973 13.9445, 121.6981 13.9375, 121.7005 13.9358, 121.6986 13.9342, 121.6991 13.9307, 121.7012 13.9286, 121.7039 13.9291, 121.7039 13.9257, 121.7073 13.9233, 121.695 13.9184, 121.6906 13.9195, 121.6917 13.9225, 121.6813 13.9307, 121.6531 13.9586, 121.6521 13.9642, 121.6543 13.9695, 121.6521 13.9699, 121.6505 13.9728, 121.6467 13.9722, 121.6428 13.9763, 121.6407 13.9834, 121.6358 13.9854, 121.645 13.9983, 121.647 14.0024, 121.6465 14.006, 121.6495 14.0086, 121.6541 14.0084, 121.654 14.0135, 121.6583 14.0192, 121.677 14.0251, 121.7003 14.043, 121.7089 14.0463)))",PAGBILAO,QUEZON,Pagbilao,13.903122728653248,121.75392017971927,33,220,1.51,1,5846,POINT (121.75392017971927 13.903122728653248),1
